2026-04-08 10:53:18,1048815,9.457,108.3
2026-04-08 10:53:30,1048815,6.428,159.33
2026-04-08 10:53:42,1048815,6.784,150.98
2026-04-08 10:53:57,1048815,9.911,103.35
2026-04-08 10:54:20,1048815,17.176,59.63
